# Parámetros:  ./calcular_cdt 16 3 MER DES 100
# Ejecutando orden:  ./gen_traza MER DES 100
#
#         Posición       Intervalo        Páginas       Págs/op.
#
             378               3               2        0.666667
             381               3               2        0.666667
             384               3               3        1.000000
             387               3               2        0.666667
             390               3               2        0.666667
             393               3               2        0.666667
             396               3               2        0.666667
             399               3               2        0.666667
             402               3               2        0.666667
             405               3               2        0.666667
             408               3               2        0.666667
             411               3               2        0.666667
             414               3               2        0.666667
             417               3               3        1.000000
             420               3               2        0.666667
             423               3               2        0.666667
             426               3               2        0.666667
             429               3               2        0.666667
             432               3               2        0.666667
             435               3               2        0.666667
             438               3               1        0.333333
             441               3               2        0.666667
             444               3               2        0.666667
             447               3               2        0.666667
             450               3               2        0.666667
             453               3               2        0.666667
             456               3               3        1.000000
             459               3               2        0.666667
             462               3               2        0.666667
             465               3               2        0.666667
             468               3               2        0.666667
             471               3               2        0.666667
             474               3               2        0.666667
             477               3               1        0.333333
             480               3               1        0.333333
             483               3               2        0.666667
             486               3               1        0.333333
             489               3               2        0.666667
             492               3               2        0.666667
             495               3               2        0.666667
             498               3               3        1.000000
             501               3               3        1.000000
             504               3               2        0.666667
             507               3               2        0.666667
             510               3               2        0.666667
             513               3               2        0.666667
             516               3               2        0.666667
             519               3               2        0.666667
             522               3               2        0.666667
             525               3               2        0.666667
             528               3               2        0.666667
             531               3               2        0.666667
             534               3               2        0.666667
             537               3               1        0.333333
             540               3               2        0.666667
             543               3               1        0.333333
             546               3               2        0.666667
             549               3               2        0.666667
             552               3               2        0.666667
             555               3               2        0.666667
             558               3               1        0.333333
             561               3               2        0.666667
             564               3               1        0.333333
             567               3               2        0.666667
             570               3               2        0.666667
             573               3               2        0.666667
             576               3               2        0.666667
             579               3               2        0.666667
             582               3               3        1.000000
             585               3               2        0.666667
             588               3               2        0.666667
             591               3               3        1.000000
             594               3               3        1.000000
             597               3               2        0.666667
             600               3               2        0.666667
             603               3               2        0.666667
             606               3               2        0.666667
             609               3               3        1.000000
             612               3               2        0.666667
             615               3               2        0.666667
             618               3               2        0.666667
             621               3               3        1.000000
             624               3               2        0.666667
             627               3               2        0.666667
             630               3               2        0.666667
             633               3               2        0.666667
             636               3               3        1.000000
             639               3               2        0.666667
             642               3               2        0.666667
             645               3               2        0.666667
             648               3               2        0.666667
             651               3               2        0.666667
             654               3               2        0.666667
             657               3               2        0.666667
             660               3               2        0.666667
             663               3               2        0.666667
             666               3               2        0.666667
             669               3               2        0.666667
             672               3               3        1.000000
             675               3               2        0.666667
             678               3               2        0.666667
             681               3               2        0.666667
             684               3               2        0.666667
             687               3               2        0.666667
             690               3               2        0.666667
             693               3               2        0.666667
             696               3               3        1.000000
             699               3               2        0.666667
             702               3               2        0.666667
             705               3               2        0.666667
             708               3               2        0.666667
             711               3               2        0.666667
             714               3               2        0.666667
             717               3               3        1.000000
             720               3               2        0.666667
             723               3               2        0.666667
             726               3               2        0.666667
             729               3               2        0.666667
             732               3               2        0.666667
             735               3               2        0.666667
             738               3               2        0.666667
             741               3               2        0.666667
             744               3               2        0.666667
             747               3               2        0.666667
             750               3               2        0.666667
             753               3               2        0.666667
             756               3               2        0.666667
             759               3               3        1.000000
             762               3               2        0.666667
             765               3               2        0.666667
             768               3               2        0.666667
             771               3               1        0.333333
             774               3               1        0.333333
             777               3               2        0.666667
             780               3               1        0.333333
             783               3               2        0.666667
             786               3               2        0.666667
             789               3               2        0.666667
             792               3               2        0.666667
             795               3               2        0.666667
             798               3               2        0.666667
             801               3               2        0.666667
             804               3               2        0.666667
             807               3               1        0.333333
             810               3               2        0.666667
             813               3               2        0.666667
             816               3               1        0.333333
             819               3               2        0.666667
             822               3               2        0.666667
             825               3               3        1.000000
             828               3               2        0.666667
             831               3               2        0.666667
             834               3               2        0.666667
             837               3               2        0.666667
             840               3               2        0.666667
             843               3               2        0.666667
             846               3               2        0.666667
             849               3               2        0.666667
             852               3               2        0.666667
             855               3               3        1.000000
             858               3               2        0.666667
             861               3               3        1.000000
             864               3               2        0.666667
             867               3               2        0.666667
             870               3               2        0.666667
             873               3               1        0.333333
             876               3               2        0.666667
             879               3               1        0.333333
             882               3               2        0.666667
             885               3               2        0.666667
             888               3               2        0.666667
             891               3               2        0.666667
             894               3               1        0.333333
             897               3               2        0.666667
             900               3               1        0.333333
             903               3               2        0.666667
             906               3               2        0.666667
             909               3               1        0.333333
             912               3               2        0.666667
             915               3               2        0.666667
             918               3               2        0.666667
             921               3               2        0.666667
             924               3               2        0.666667
             927               3               2        0.666667
             930               3               3        1.000000
             933               3               2        0.666667
             936               3               2        0.666667
             939               3               2        0.666667
             942               3               2        0.666667
             945               3               2        0.666667
             948               3               3        1.000000
             951               3               2        0.666667
             954               3               2        0.666667
             957               3               2        0.666667
             960               3               2        0.666667
             963               3               2        0.666667
             966               3               2        0.666667
             969               3               2        0.666667
             972               3               2        0.666667
             975               3               2        0.666667
             978               3               2        0.666667
             981               3               2        0.666667
             984               3               2        0.666667
             987               3               2        0.666667
             990               3               2        0.666667
             993               3               2        0.666667
             996               3               2        0.666667
             999               3               2        0.666667
            1002               3               3        1.000000
            1005               3               2        0.666667
            1008               3               2        0.666667
            1011               3               1        0.333333
            1014               3               3        1.000000
            1017               3               1        0.333333
            1020               3               2        0.666667
            1023               3               3        1.000000
            1026               3               2        0.666667
            1029               3               2        0.666667
            1032               3               2        0.666667
            1035               3               2        0.666667
            1038               3               2        0.666667
            1041               3               2        0.666667
            1044               3               2        0.666667
            1047               3               2        0.666667
            1050               3               2        0.666667
            1053               3               1        0.333333
            1056               3               2        0.666667
            1059               3               1        0.333333
            1062               3               2        0.666667
            1065               3               2        0.666667
            1068               3               2        0.666667
            1071               3               2        0.666667
            1074               3               3        1.000000
            1077               3               2        0.666667
            1080               3               2        0.666667
            1083               3               2        0.666667
            1086               3               2        0.666667
            1089               3               2        0.666667
            1092               3               3        1.000000
            1095               3               1        0.333333
            1098               3               1        0.333333
            1101               3               2        0.666667
            1104               3               1        0.333333
            1107               3               2        0.666667
            1110               3               2        0.666667
            1113               3               3        1.000000
            1116               3               2        0.666667
            1119               3               3        1.000000
            1122               3               2        0.666667
            1125               3               2        0.666667
            1128               3               2        0.666667
            1131               3               1        0.333333
            1134               3               2        0.666667
            1137               3               1        0.333333
            1140               3               2        0.666667
            1143               3               2        0.666667
            1146               3               2        0.666667
            1149               3               2        0.666667
            1152               3               2        0.666667
            1155               3               2        0.666667
            1158               3               2        0.666667
            1161               3               2        0.666667
            1164               3               2        0.666667
            1167               3               2        0.666667
            1170               3               2        0.666667
            1173               3               3        1.000000
            1176               3               2        0.666667
            1179               3               2        0.666667
            1182               3               2        0.666667
            1185               3               2        0.666667
            1188               3               2        0.666667
            1191               3               2        0.666667
            1194               3               3        1.000000
            1197               3               2        0.666667
            1200               3               2        0.666667
            1203               3               3        1.000000
            1206               3               2        0.666667
            1209               3               2        0.666667
            1212               3               2        0.666667
            1215               3               2        0.666667
            1218               3               2        0.666667
            1221               3               2        0.666667
            1224               3               2        0.666667
            1227               3               2        0.666667
            1230               3               2        0.666667
            1233               3               2        0.666667
            1236               3               2        0.666667
            1239               3               2        0.666667
            1242               3               3        1.000000
            1245               3               2        0.666667
            1248               3               2        0.666667
            1251               3               2        0.666667
            1254               3               2        0.666667
            1257               3               2        0.666667
            1260               3               2        0.666667
            1263               3               2        0.666667
            1266               3               2        0.666667
            1269               3               2        0.666667
            1272               3               2        0.666667
            1275               3               2        0.666667
            1278               3               2        0.666667
            1281               3               2        0.666667
            1284               3               2        0.666667
            1287               3               2        0.666667
            1290               3               2        0.666667
            1293               3               2        0.666667
            1296               3               2        0.666667
            1299               3               2        0.666667
            1302               3               2        0.666667
            1305               3               2        0.666667
            1308               3               2        0.666667
            1311               3               2        0.666667
            1314               3               2        0.666667
            1317               3               2        0.666667
            1320               3               3        1.000000
            1323               3               2        0.666667
            1326               3               2        0.666667
            1329               3               2        0.666667
            1332               3               2        0.666667
            1335               3               2        0.666667
            1338               3               2        0.666667
            1341               3               2        0.666667
            1344               3               3        1.000000
            1347               3               2        0.666667
            1350               3               2        0.666667
            1353               3               2        0.666667
            1356               3               2        0.666667
            1359               3               2        0.666667
            1362               3               2        0.666667
            1365               3               2        0.666667
            1368               3               2        0.666667
            1371               3               2        0.666667
            1374               3               2        0.666667
            1377               3               2        0.666667
            1380               3               2        0.666667
            1383               3               2        0.666667
            1386               3               2        0.666667
            1389               3               2        0.666667
            1392               3               2        0.666667
            1395               3               3        1.000000
            1398               3               2        0.666667
            1401               3               2        0.666667
            1404               3               2        0.666667
            1407               3               2        0.666667
            1410               3               2        0.666667
            1413               3               2        0.666667
            1416               3               2        0.666667
            1419               3               2        0.666667
            1422               3               2        0.666667
            1425               3               2        0.666667
            1428               3               2        0.666667
            1431               3               2        0.666667
            1434               3               2        0.666667
            1437               3               2        0.666667
            1440               3               3        1.000000
            1443               3               2        0.666667
            1446               3               2        0.666667
            1449               3               2        0.666667
            1452               3               2        0.666667
            1455               3               2        0.666667
            1458               3               2        0.666667
            1461               3               2        0.666667
            1464               3               2        0.666667
            1467               3               2        0.666667
            1470               3               2        0.666667
            1473               3               2        0.666667
            1476               3               2        0.666667
            1479               3               2        0.666667
            1482               3               2        0.666667
            1485               3               2        0.666667
            1488               3               2        0.666667
            1491               3               2        0.666667
            1494               3               2        0.666667
            1497               3               2        0.666667
            1500               3               2        0.666667
            1503               3               3        1.000000
            1506               3               2        0.666667
            1509               3               2        0.666667
            1512               3               2        0.666667
            1515               3               2        0.666667
            1518               3               2        0.666667
            1521               3               2        0.666667
            1524               3               2        0.666667
            1527               3               2        0.666667
            1530               3               3        1.000000
            1533               3               2        0.666667
            1536               3               2        0.666667
            1539               3               2        0.666667
            1542               2               2        1.000000
