# Parámetros:  ./calcular_cdt 16 32 HEA DES 10000
# Ejecutando orden:  ./gen_traza HEA DES 10000
#
#         Posición       Intervalo        Páginas       Págs/op.
#
          128960              32              13        0.406250
          128992              32              13        0.406250
          129024              32              11        0.343750
          129056              32              11        0.343750
          129088              32              12        0.375000
          129120              32              11        0.343750
          129152              32              13        0.406250
          129184              32              10        0.312500
          129216              32              12        0.375000
          129248              32              11        0.343750
          129280              32              11        0.343750
          129312              32              10        0.312500
          129344              32              10        0.312500
          129376              32              15        0.468750
          129408              32               9        0.281250
          129440              32              10        0.312500
          129472              32              13        0.406250
          129504              32              11        0.343750
          129536              32              10        0.312500
          129568              32              10        0.312500
          129600              32              10        0.312500
          129632              32              11        0.343750
          129664              32              12        0.375000
          129696              32               9        0.281250
          129728              32               9        0.281250
          129760              32               9        0.281250
          129792              32              12        0.375000
          129824              32              10        0.312500
          129856              32               9        0.281250
          129888              32              10        0.312500
          129920              32              10        0.312500
          129952              32              12        0.375000
          129984              32              10        0.312500
          130016              32              10        0.312500
          130048              32              11        0.343750
          130080              32              16        0.500000
          130112              32              14        0.437500
          130144              32              10        0.312500
          130176              32              10        0.312500
          130208              32              10        0.312500
          130240              32              11        0.343750
          130272              32               9        0.281250
          130304              32              10        0.312500
          130336              32              11        0.343750
          130368              32              10        0.312500
          130400              32              10        0.312500
          130432              32               9        0.281250
          130464              32              12        0.375000
          130496              32              10        0.312500
          130528              32              11        0.343750
          130560              32              10        0.312500
          130592              32              10        0.312500
          130624              32              11        0.343750
          130656              32              10        0.312500
          130688              32              13        0.406250
          130720              32               9        0.281250
          130752              32               9        0.281250
          130784              32              12        0.375000
          130816              32              11        0.343750
          130848              32              10        0.312500
          130880              32              10        0.312500
          130912              32              10        0.312500
          130944              32              11        0.343750
          130976              32              12        0.375000
          131008              32              10        0.312500
          131040              32              10        0.312500
          131072              32              10        0.312500
          131104              32              13        0.406250
          131136              32              10        0.312500
          131168              32              10        0.312500
          131200              32               9        0.281250
          131232              32               9        0.281250
          131264              32              12        0.375000
          131296              32               9        0.281250
          131328              32              10        0.312500
          131360              32              11        0.343750
          131392              32              15        0.468750
          131424              32              13        0.406250
          131456              32              11        0.343750
          131488              32              10        0.312500
          131520              32              11        0.343750
          131552              32              12        0.375000
          131584              32              11        0.343750
          131616              32              11        0.343750
          131648              32              13        0.406250
          131680              32              11        0.343750
          131712              32              10        0.312500
          131744              32              10        0.312500
          131776              32              11        0.343750
          131808              32               9        0.281250
          131840              32              11        0.343750
          131872              32               9        0.281250
          131904              32              10        0.312500
          131936              32              11        0.343750
          131968              32              11        0.343750
          132000              32              13        0.406250
          132032              32              10        0.312500
          132064              32              10        0.312500
          132096              32              13        0.406250
          132128              32              11        0.343750
          132160              32               9        0.281250
          132192              32               9        0.281250
          132224              32               9        0.281250
          132256              32              11        0.343750
          132288              32              11        0.343750
          132320              32               9        0.281250
          132352              32              10        0.312500
          132384              32              10        0.312500
          132416              32              13        0.406250
          132448              32              10        0.312500
          132480              32              10        0.312500
          132512              32              10        0.312500
          132544              32              10        0.312500
          132576              32              12        0.375000
          132608              32               9        0.281250
          132640              32               9        0.281250
          132672              32              10        0.312500
          132704              32              16        0.500000
          132736              32              12        0.375000
          132768              32              10        0.312500
          132800              32               9        0.281250
          132832              32              10        0.312500
          132864              32              10        0.312500
          132896              32               9        0.281250
          132928              32              11        0.343750
          132960              32              12        0.375000
          132992              32              11        0.343750
          133024              32              10        0.312500
          133056              32              10        0.312500
          133088              32              12        0.375000
          133120              32              10        0.312500
          133152              32              11        0.343750
          133184              32               9        0.281250
          133216              32               9        0.281250
          133248              32              10        0.312500
          133280              32              11        0.343750
          133312              32              12        0.375000
          133344              32              10        0.312500
          133376              32              10        0.312500
          133408              32              13        0.406250
          133440              32              11        0.343750
          133472              32              10        0.312500
          133504              32              10        0.312500
          133536              32              10        0.312500
          133568              32              12        0.375000
          133600              32              11        0.343750
          133632              32              10        0.312500
          133664              32               9        0.281250
          133696              32               9        0.281250
          133728              32              13        0.406250
          133760              32               9        0.281250
          133792              32              10        0.312500
          133824              32              10        0.312500
          133856              32              11        0.343750
          133888              32              11        0.343750
          133920              32              10        0.312500
          133952              32              10        0.312500
          133984              32              11        0.343750
          134016              32              15        0.468750
          134048              32              12        0.375000
          134080              32              11        0.343750
          134112              32              12        0.375000
          134144              32              16        0.500000
          134176              32              13        0.406250
          134208              32              13        0.406250
          134240              32              11        0.343750
          134272              32              13        0.406250
          134304              32              13        0.406250
          134336              32              11        0.343750
          134368              32              12        0.375000
          134400              32              12        0.375000
          134432              32              13        0.406250
          134464              32              12        0.375000
          134496              32              12        0.375000
          134528              32              11        0.343750
          134560              32              11        0.343750
          134592              32              13        0.406250
          134624              32              14        0.437500
          134656              32              10        0.312500
          134688              32               9        0.281250
          134720              32              14        0.437500
          134752              32              11        0.343750
          134784              32              10        0.312500
          134816              32              11        0.343750
          134848              32              10        0.312500
          134880              32              13        0.406250
          134912              32              12        0.375000
          134944              32              11        0.343750
          134976              32              10        0.312500
          135008              32              10        0.312500
          135040              32              14        0.437500
          135072              32              10        0.312500
          135104              32              10        0.312500
          135136              32               9        0.281250
          135168              32              12        0.375000
          135200              32              12        0.375000
          135232              32              11        0.343750
          135264              32              11        0.343750
          135296              32              11        0.343750
          135328              32              17        0.531250
          135360              32              11        0.343750
          135392              32              12        0.375000
          135424              32              10        0.312500
          135456              32              11        0.343750
          135488              32              10        0.312500
          135520              32              10        0.312500
          135552              32              11        0.343750
          135584              32              12        0.375000
          135616              32              11        0.343750
          135648              32               9        0.281250
          135680              32               9        0.281250
          135712              32              11        0.343750
          135744              32              11        0.343750
          135776              32              10        0.312500
          135808              32              10        0.312500
          135840              32              10        0.312500
          135872              32              11        0.343750
          135904              32              11        0.343750
          135936              32              12        0.375000
          135968              32              10        0.312500
          136000              32              10        0.312500
          136032              32              14        0.437500
          136064              32              10        0.312500
          136096              32              10        0.312500
          136128              32               9        0.281250
          136160              32               9        0.281250
          136192              32              12        0.375000
          136224              32              10        0.312500
          136256              32              10        0.312500
          136288              32              10        0.312500
          136320              32              11        0.343750
          136352              32              12        0.375000
          136384              32              10        0.312500
          136416              32              10        0.312500
          136448              32              10        0.312500
          136480              32              11        0.343750
          136512              32               9        0.281250
          136544              32              10        0.312500
          136576              32               9        0.281250
          136608              32              11        0.343750
          136640              32              14        0.437500
          136672              32              14        0.437500
          136704              32               9        0.281250
          136736              32              10        0.312500
          136768              32              12        0.375000
          136800              32              10        0.312500
          136832              32              11        0.343750
          136864              32              11        0.343750
          136896              32              14        0.437500
          136928              32              10        0.312500
          136960              32              10        0.312500
          136992              32              10        0.312500
          137024              32              12        0.375000
          137056              32              11        0.343750
          137088              32               9        0.281250
          137120              32               9        0.281250
          137152              32               9        0.281250
          137184              32              11        0.343750
          137216              32              10        0.312500
          137248              32              12        0.375000
          137280              32              10        0.312500
          137312              32              10        0.312500
          137344              32              14        0.437500
          137376              32              10        0.312500
          137408              32              10        0.312500
          137440              32              10        0.312500
          137472              32              10        0.312500
          137504              32              12        0.375000
          137536              32              10        0.312500
          137568              32               9        0.281250
          137600              32               9        0.281250
          137632              32              11        0.343750
          137664              32              12        0.375000
          137696              32              10        0.312500
          137728              32              10        0.312500
          137760              32              10        0.312500
          137792              32              11        0.343750
          137824              32              10        0.312500
          137856              32              11        0.343750
          137888              32              10        0.312500
          137920              32              12        0.375000
          137952              32              15        0.468750
          137984              32              11        0.343750
          138016              32              14        0.437500
          138048              32              10        0.312500
          138080              32              11        0.343750
          138112              32               9        0.281250
          138144              32               9        0.281250
          138176              32              10        0.312500
          138208              32              13        0.406250
          138240              32              10        0.312500
          138272              32              10        0.312500
          138304              32              10        0.312500
          138336              32              12        0.375000
          138368              32              11        0.343750
          138400              32              10        0.312500
          138432              32              10        0.312500
          138464              32              10        0.312500
          138496              32              12        0.375000
          138528              32              10        0.312500
          138560              32              11        0.343750
          138592              32              10        0.312500
          138624              32               9        0.281250
          138656              32              14        0.437500
          138688              32               9        0.281250
          138720              32              10        0.312500
          138752              32              10        0.312500
          138784              32              11        0.343750
          138816              32              11        0.343750
          138848              32              10        0.312500
          138880              32              10        0.312500
          138912              32              10        0.312500
          138944              32              11        0.343750
          138976              32              10        0.312500
          139008              32              10        0.312500
          139040              32               9        0.281250
          139072              32              10        0.312500
          139104              32              10        0.312500
          139136              32               9        0.281250
          139168              32              11        0.343750
          139200              32              10        0.312500
          139232              32              12        0.375000
          139264              32              13        0.406250
          139296              32              11        0.343750
          139328              32              11        0.343750
          139360              32              15        0.468750
          139392              32              12        0.375000
          139424              32              12        0.375000
          139456              32              10        0.312500
          139488              32              13        0.406250
          139520              32              15        0.468750
          139552              32              10        0.312500
          139584              32              10        0.312500
          139616              32               9        0.281250
          139648              32              13        0.406250
          139680              32              11        0.343750
          139712              32              10        0.312500
          139744              32              11        0.343750
          139776              32              10        0.312500
          139808              32              13        0.406250
          139840              32              11        0.343750
          139872              32              12        0.375000
          139904              32              12        0.375000
          139936              32              10        0.312500
          139968              32              14        0.437500
          140000              32               9        0.281250
          140032              32               9        0.281250
          140064              32               9        0.281250
          140096              32              11        0.343750
          140128              32              11        0.343750
          140160              32              10        0.312500
          140192              32              11        0.343750
          140224              32              10        0.312500
          140256              32              11        0.343750
          140288              32              10        0.312500
          140320              32              12        0.375000
          140352              32              10        0.312500
          140384              32              11        0.343750
          140416              32              10        0.312500
          140448              32              10        0.312500
          140480              32              10        0.312500
          140512              32               9        0.281250
          140544              32              12        0.375000
          140576              32              14        0.437500
          140608              32              10        0.312500
          140640              32              13        0.406250
          140672              32              11        0.343750
          140704              32              10        0.312500
          140736              32              10        0.312500
          140768              32              10        0.312500
          140800              32              11        0.343750
          140832              32              13        0.406250
          140864              32              10        0.312500
          140896              32              10        0.312500
          140928              32              10        0.312500
          140960              32              13        0.406250
          140992              32              10        0.312500
          141024              32              10        0.312500
          141056              32               9        0.281250
          141088              32               9        0.281250
          141120              32              12        0.375000
          141152              32               9        0.281250
          141184              32              10        0.312500
          141216              32              12        0.375000
          141248              32              11        0.343750
          141280              32              13        0.406250
          141312              32              10        0.312500
          141344              32              10        0.312500
          141376              32              10        0.312500
          141408              32              11        0.343750
          141440              32               9        0.281250
          141472              32              10        0.312500
          141504              32              10        0.312500
          141536              32              10        0.312500
          141568              32              10        0.312500
          141600              32               9        0.281250
          141632              32              12        0.375000
          141664              32              10        0.312500
          141696              32              11        0.343750
          141728              32              10        0.312500
          141760              32              10        0.312500
          141792              32              11        0.343750
          141824              32              10        0.312500
          141856              32              12        0.375000
          141888              32              11        0.343750
          141920              32              11        0.343750
          141952              32              13        0.406250
          141984              32              12        0.375000
          142016              32              10        0.312500
          142048              32              10        0.312500
          142080              32               9        0.281250
          142112              32              12        0.375000
          142144              32              13        0.406250
          142176              32               9        0.281250
          142208              32              10        0.312500
          142240              32              10        0.312500
          142272              32              13        0.406250
          142304              32              10        0.312500
          142336              32              10        0.312500
          142368              32              10        0.312500
          142400              32              10        0.312500
          142432              32              12        0.375000
          142464              32               9        0.281250
          142496              32               9        0.281250
          142528              32              12        0.375000
          142560              32              10        0.312500
          142592              32              13        0.406250
          142624              32               9        0.281250
          142656              32              10        0.312500
          142688              32              10        0.312500
          142720              32              10        0.312500
          142752              32              10        0.312500
          142784              32              11        0.343750
          142816              32              10        0.312500
          142848              32              10        0.312500
          142880              32              10        0.312500
          142912              32              10        0.312500
          142944              32              10        0.312500
          142976              32              10        0.312500
          143008              32              10        0.312500
          143040              32              10        0.312500
          143072              32              10        0.312500
          143104              32              10        0.312500
          143136              32              11        0.343750
          143168              32              15        0.468750
          143200              32              11        0.343750
          143232              32              11        0.343750
          143264              32              10        0.312500
          143296              32              10        0.312500
          143328              32              10        0.312500
          143360              32               9        0.281250
          143392              32              11        0.343750
          143424              32              10        0.312500
          143456              32              10        0.312500
          143488              32              10        0.312500
          143520              32              11        0.343750
          143552              32               9        0.281250
          143584              32              10        0.312500
          143616              32              10        0.312500
          143648              32              10        0.312500
          143680              32              10        0.312500
          143712              32              10        0.312500
          143744              32              12        0.375000
          143776              32               9        0.281250
          143808              32               9        0.281250
          143840              32              11        0.343750
          143872              32              10        0.312500
          143904              32              10        0.312500
          143936              32              10        0.312500
          143968              32               9        0.281250
          144000              32               9        0.281250
          144032              32              10        0.312500
          144064              32               9        0.281250
          144096              32              10        0.312500
          144128              32              11        0.343750
          144160              32               9        0.281250
          144192              32               9        0.281250
          144224              32               9        0.281250
          144256              32               9        0.281250
          144288              32              10        0.312500
          144320              32              10        0.312500
          144352              32              10        0.312500
          144384              32              11        0.343750
          144416              32              11        0.343750
          144448              32              12        0.375000
          144480              32              14        0.437500
          144512              32              13        0.406250
          144544              32              12        0.375000
          144576              32              10        0.312500
          144608              32              17        0.531250
          144640              32              12        0.375000
          144672              32              12        0.375000
          144704              32               9        0.281250
          144736              32              14        0.437500
          144768              32              13        0.406250
          144800              32              13        0.406250
          144832              32              10        0.312500
          144864              32              11        0.343750
          144896              32              14        0.437500
          144928              32              12        0.375000
          144960              32              11        0.343750
          144992              32              12        0.375000
          145024              32              13        0.406250
          145056              32              12        0.375000
          145088              32              13        0.406250
          145120              32               9        0.281250
          145152              32              13        0.406250
          145184              32              12        0.375000
          145216              32              12        0.375000
          145248              32               9        0.281250
          145280              32              13        0.406250
          145312              32              13        0.406250
          145344              32              11        0.343750
          145376              32              11        0.343750
          145408              32               9        0.281250
          145440              32              13        0.406250
          145472              32              11        0.343750
          145504              32              11        0.343750
          145536              32               9        0.281250
          145568              32              12        0.375000
          145600              32              12        0.375000
          145632              32              12        0.375000
          145664              32              10        0.312500
          145696              32              16        0.500000
          145728              32              14        0.437500
          145760              32              11        0.343750
          145792              32              11        0.343750
          145824              32               9        0.281250
          145856              32              12        0.375000
          145888              32              10        0.312500
          145920              32              11        0.343750
          145952              32              11        0.343750
          145984              32              12        0.375000
          146016              32              11        0.343750
          146048              32              11        0.343750
          146080              32              10        0.312500
          146112              32              10        0.312500
          146144              32              12        0.375000
          146176              32              10        0.312500
          146208              32              10        0.312500
          146240              32               8        0.250000
          146272              32              12        0.375000
          146304              32              12        0.375000
          146336              32              11        0.343750
          146368              32               9        0.281250
          146400              32              14        0.437500
          146432              32              11        0.343750
          146464              32              11        0.343750
          146496              32              10        0.312500
          146528              32              10        0.312500
          146560              32              11        0.343750
          146592              32              11        0.343750
          146624              32              12        0.375000
          146656              32               9        0.281250
          146688              32              12        0.375000
          146720              32              10        0.312500
          146752              32              12        0.375000
          146784              32               9        0.281250
          146816              32              12        0.375000
          146848              32              11        0.343750
          146880              32              11        0.343750
          146912              32               9        0.281250
          146944              32              10        0.312500
          146976              32              12        0.375000
          147008              32              11        0.343750
          147040              32              13        0.406250
          147072              32              13        0.406250
          147104              32              12        0.375000
          147136              32              11        0.343750
          147168              32              10        0.312500
          147200              32              10        0.312500
          147232              32              11        0.343750
          147264              32              13        0.406250
          147296              32              10        0.312500
          147328              32              10        0.312500
          147360              32              10        0.312500
          147392              32              11        0.343750
          147424              32              10        0.312500
          147456              32              10        0.312500
          147488              32               9        0.281250
          147520              32              11        0.343750
          147552              32               9        0.281250
          147584              32              10        0.312500
          147616              32               9        0.281250
          147648              32              13        0.406250
          147680              32              10        0.312500
          147712              32              10        0.312500
          147744              32              11        0.343750
          147776              32              10        0.312500
          147808              32              10        0.312500
          147840              32              10        0.312500
          147872              32              10        0.312500
          147904              32               9        0.281250
          147936              32              12        0.375000
          147968              32              10        0.312500
          148000              32              10        0.312500
          148032              32               9        0.281250
          148064              32              11        0.343750
          148096              32              10        0.312500
          148128              32              10        0.312500
          148160              32              10        0.312500
          148192              32              10        0.312500
          148224              32              10        0.312500
          148256              32              10        0.312500
          148288              32              10        0.312500
          148320              32              10        0.312500
          148352              32              14        0.437500
          148384              32              11        0.343750
          148416              32              11        0.343750
          148448              32              10        0.312500
          148480              32              11        0.343750
          148512              32              10        0.312500
          148544              32              10        0.312500
          148576              32               9        0.281250
          148608              32              12        0.375000
          148640              32              10        0.312500
          148672              32              10        0.312500
          148704              32              10        0.312500
          148736              32              10        0.312500
          148768              32              11        0.343750
          148800              32              10        0.312500
          148832              32              10        0.312500
          148864              32               9        0.281250
          148896              32              10        0.312500
          148928              32              10        0.312500
          148960              32              10        0.312500
          148992              32              11        0.343750
          149024              32              10        0.312500
          149056              32              12        0.375000
          149088              32              11        0.343750
          149120              32              10        0.312500
          149152              32              10        0.312500
          149184              32              11        0.343750
          149216              32              10        0.312500
          149248              32               9        0.281250
          149280              32              11        0.343750
          149312              32              11        0.343750
          149344              32              10        0.312500
          149376              32              10        0.312500
          149408              32              10        0.312500
          149440              32              10        0.312500
          149472              32              10        0.312500
          149504              32              10        0.312500
          149536              32              10        0.312500
          149568              32               9        0.281250
          149600              32              11        0.343750
          149632              32              10        0.312500
          149664              32               9        0.281250
          149696              32              12        0.375000
          149728              32              13        0.406250
          149760              32              14        0.437500
          149792              32              11        0.343750
          149824              32              11        0.343750
          149856              32              13        0.406250
          149888              32              12        0.375000
          149920              32              13        0.406250
          149952              32              12        0.375000
          149984              32              11        0.343750
          150016              32              12        0.375000
          150048              32              11        0.343750
          150080              32              10        0.312500
          150112              32              11        0.343750
          150144              32              12        0.375000
          150176              32              11        0.343750
          150208              32              11        0.343750
          150240              32               9        0.281250
          150272              32              12        0.375000
          150304              32              14        0.437500
          150336              32              11        0.343750
          150368              32              10        0.312500
          150400              32              12        0.375000
          150432              32              10        0.312500
          150464              32               9        0.281250
          150496              32              10        0.312500
          150528              32              10        0.312500
          150560              32              11        0.343750
          150592              32              10        0.312500
          150624              32              10        0.312500
          150656              32              10        0.312500
          150688              32              11        0.343750
          150720              32              11        0.343750
          150752              32              11        0.343750
          150784              32              10        0.312500
          150816              32              10        0.312500
          150848              32              11        0.343750
          150880              32              10        0.312500
          150912              32               9        0.281250
          150944              32              10        0.312500
          150976              32              12        0.375000
          151008              32              13        0.406250
          151040              32              10        0.312500
          151072              32              12        0.375000
          151104              32              11        0.343750
